origin_city,destination_city,average_time
"Rochester, NY","Chicago, IL",65.38
"Rochester, NY","Cincinnati, OH",111.16
"Rochester, NY","Cleveland, OH",70.11
"Rochester, NY","Dallas, TX",138.64
"Rochester, NY","Detroit, MI",89.08
"Rochester, NY","Fort Lauderdale, FL",177.68
"Rochester, NY","Las Vegas, NV",129.0
"Rochester, NY","Minneapolis, MN",97.78
"Rochester, NY","New York, NY",88.62
"Rochester, NY","Newark, NJ",89.26
"Rochester, NY","Orlando, FL",168.45
"Rochester, NY","Tampa, FL",175.0
"Rochester, NY","Washington, DC",74.08
"Rock Springs, WY","Denver, CO",80.55
"Rockford, IL","Denver, CO",96.44
"Roswell, NM","Dallas, TX",142.31
"Sacramento, CA","Albuquerque, NM",183.79
"Sacramento, CA","Arcata/Eureka, CA",62.09
"Sacramento, CA","Atlanta, GA",444.36
"Sacramento, CA","Bakersfield, CA",58.36
"Sacramento, CA","Burbank, CA",64.75
"Sacramento, CA","Charlotte, NC",439.5
"Sacramento, CA","Chicago, IL",353.95
"Sacramento, CA","Colorado Springs, CO",191.58
"Sacramento, CA","Dallas, TX",311.35
"Sacramento, CA","Denver, CO",192.89
"Sacramento, CA","Honolulu, HI",177.78
"Sacramento, CA","Houston, TX",333.47
"Sacramento, CA","Kahului, HI",203.31
"Sacramento, CA","Kansas City, MO",306.06
"Sacramento, CA","Las Vegas, NV",77.19
"Sacramento, CA","Long Beach, CA",80.25
"Sacramento, CA","Los Angeles, CA",82.19
"Sacramento, CA","Minneapolis, MN",325.21
"Sacramento, CA","New York, NY",470.14
"Sacramento, CA","Oklahoma City, OK",292.19
"Sacramento, CA","Ontario, CA",70.89
"Sacramento, CA","Orange County, CA",79.82
"Sacramento, CA","Philadelphia, PA",497.0
"Sacramento, CA","Phoenix, AZ",130.02
"Sacramento, CA","Portland, OR",85.02
"Sacramento, CA","Salt Lake City, UT",156.37
"Sacramento, CA","San Antonio, TX",306.29
"Sacramento, CA","San Diego, CA",80.73
"Sacramento, CA","San Francisco, CA",46.56
"Sacramento, CA","Santa Barbara, CA",76.0
"Sacramento, CA","Seattle, WA",107.44
"Sacramento, CA","Spokane, WA",114.42
"Sacramento, CA","Tucson, AZ",141.9
"Sacramento, CA","Tulsa, OK",302.27
"Sacramento, CA","Washington, DC",469.29
"Saginaw, MI","Chicago, IL",22.01
"Saginaw, MI","Detroit, MI",54.03
"Saginaw, MI","Minneapolis, MN",33.67
"Saint Louis, MO","Albuquerque, NM",95.53
"Saint Louis, MO","Atlanta, GA",157.58
"Saint Louis, MO","Austin, TX",141.46
"Saint Louis, MO","BWI Airport, MD",170.81
"Saint Louis, MO","Birmingham, AL",74.9
"Saint Louis, MO","Boston, MA",211.94
"Saint Louis, MO","Charlotte, NC",169.6
"Saint Louis, MO","Chicago, IL",69.31
"Saint Louis, MO","Cincinnati, OH",135.14
"Saint Louis, MO","Cleveland, OH",147.83
"Saint Louis, MO","Columbus, OH",133.54
"Saint Louis, MO","Dallas, TX",105.34
"Saint Louis, MO","Denver, CO",81.65
"Saint Louis, MO","Detroit, MI",151.36
"Saint Louis, MO","Fort Lauderdale, FL",215.06
"Saint Louis, MO","Fort Myers, FL",214.21
"Saint Louis, MO","Houston, TX",126.26
"Saint Louis, MO","Kansas City, MO",60.36
"Saint Louis, MO","Las Vegas, NV",96.09
"Saint Louis, MO","Little Rock, AR",62.07
"Saint Louis, MO","Los Angeles, CA",125.33
"Saint Louis, MO","Louisville, KY",114.59
"Saint Louis, MO","Memphis, TN",78.36
"Saint Louis, MO","Miami, FL",223.47
"Saint Louis, MO","Milwaukee, WI",71.28
"Saint Louis, MO","Minneapolis, MN",101.73
"Saint Louis, MO","Nashville, TN",66.27
"Saint Louis, MO","New York, NY",210.63
"Saint Louis, MO","Newark, NJ",211.4
"Saint Louis, MO","Oklahoma City, OK",87.85
"Saint Louis, MO","Omaha, NE",70.64
"Saint Louis, MO","Orange County, CA",121.67
"Saint Louis, MO","Orlando, FL",193.53
"Saint Louis, MO","Philadelphia, PA",187.85
"Saint Louis, MO","Phoenix, AZ",100.97
"Saint Louis, MO","Rdu Airport, NC",166.57
"Saint Louis, MO","Salt Lake City, UT",129.41
"Saint Louis, MO","San Antonio, TX",132.36
"Saint Louis, MO","San Diego, CA",116.91
"Saint Louis, MO","San Francisco, CA",137.62
"Saint Louis, MO","Sarasota, FL",198.11
"Saint Louis, MO","Seattle, WA",132.24
"Saint Louis, MO","Springfield, MO",54.88
"Saint Louis, MO","Tampa, FL",191.81
"Saint Louis, MO","Tulsa, OK",71.55
"Saint Louis, MO","Washington, DC",171.45
"Salem, OR","Salt Lake City, UT",161.62
"Salt Lake City, UT","Albuquerque, NM",89.96
"Salt Lake City, UT","Anchorage, AK",169.67
"Salt Lake City, UT","Arcata/Eureka, CA",53.5
"Salt Lake City, UT","Aspen, CO",76.07
"Salt Lake City, UT","Atlanta, GA",335.32
"Salt Lake City, UT","Austin, TX",218.95
"Salt Lake City, UT","BWI Airport, MD",357.17
"Salt Lake City, UT","Bakersfield, CA",49.69
"Salt Lake City, UT","Bellingham, WA",76.0
"Salt Lake City, UT","Billings, MT",80.37
"Salt Lake City, UT","Birmingham, AL",264.0
"Salt Lake City, UT","Boise, ID",68.15
"Salt Lake City, UT","Boston, MA",390.03
"Salt Lake City, UT","Bozeman, MT",81.43
"Salt Lake City, UT","Burbank, CA",55.23
"Salt Lake City, UT","Butte, MT",79.84
"Salt Lake City, UT","Casper, WY",87.56
"Salt Lake City, UT","Cedar City, UT",68.92
"Salt Lake City, UT","Charlotte, NC",344.68
"Salt Lake City, UT","Chicago, IL",247.52
"Salt Lake City, UT","Cincinnati, OH",319.43
"Salt Lake City, UT","Cleveland, OH",340.76
"Salt Lake City, UT","Cody, WY",84.5
"Salt Lake City, UT","Colorado Springs, CO",97.24
"Salt Lake City, UT","Columbus, OH",330.74
"Salt Lake City, UT","Dallas, TX",213.81
"Salt Lake City, UT","Denver, CO",84.16
"Salt Lake City, UT","Des Moines, IA",195.0
"Salt Lake City, UT","Detroit, MI",342.03
"Salt Lake City, UT","Durango, CO",77.02
"Salt Lake City, UT","El Paso, TX",118.0
"Salt Lake City, UT","Elko, NV",12.63
"Salt Lake City, UT","Eugene, OR",59.93
"Salt Lake City, UT","Fargo, ND",194.21
"Salt Lake City, UT","Fayetteville / Springdale, AR",215.5
"Salt Lake City, UT","Fort Lauderdale, FL",386.33
"Salt Lake City, UT","Fresno, CA",42.17
"Salt Lake City, UT","Grand Junction, CO",64.48
"Salt Lake City, UT","Great Falls, MT",94.31
"Salt Lake City, UT","Hailey, ID",70.59
"Salt Lake City, UT","Hayden, CO",65.5
"Salt Lake City, UT","Helena, MT",84.94
"Salt Lake City, UT","Honolulu, HI",188.52
"Salt Lake City, UT","Houston, TX",240.41
"Salt Lake City, UT","Idaho Falls, ID",59.82
"Salt Lake City, UT","Jackson, WY",67.05
"Salt Lake City, UT","Kahului, HI",176.74
"Salt Lake City, UT","Kansas City, MO",206.86
"Salt Lake City, UT","Las Vegas, NV",22.07
"Salt Lake City, UT","Lewiston, ID",39.15
"Salt Lake City, UT","Little Rock, AR",234.57
"Salt Lake City, UT","Long Beach, CA",58.87
"Salt Lake City, UT","Los Angeles, CA",58.0
"Salt Lake City, UT","Louisville, KY",312.0
"Salt Lake City, UT","Medford, OR",54.29
"Salt Lake City, UT","Minneapolis, MN",214.63
"Salt Lake City, UT","Missoula, MT",94.79
"Salt Lake City, UT","Monterey, CA",61.33
"Salt Lake City, UT","Montrose, CO",71.7
"Salt Lake City, UT","Nashville, TN",254.79
"Salt Lake City, UT","New Orleans, LA",251.65
"Salt Lake City, UT","New York, NY",394.26
"Salt Lake City, UT","Newark, NJ",387.8
"Salt Lake City, UT","Oakland, CA",60.83
"Salt Lake City, UT","Oklahoma City, OK",196.31
"Salt Lake City, UT","Omaha, NE",193.32
"Salt Lake City, UT","Ontario, CA",45.83
"Salt Lake City, UT","Orange County, CA",57.36
"Salt Lake City, UT","Orlando, FL",371.35
"Salt Lake City, UT","Palm Springs, CA",46.4
"Salt Lake City, UT","Pasco, WA",41.43
"Salt Lake City, UT","Philadelphia, PA",375.42
"Salt Lake City, UT","Phoenix, AZ",65.1
"Salt Lake City, UT","Pittsburgh, PA",349.48
"Salt Lake City, UT","Pocatello, ID",62.97
"Salt Lake City, UT","Portland, OR",56.91
"Salt Lake City, UT","Rapid City, SD",97.51
"Salt Lake City, UT","Rdu Airport, NC",356.41
"Salt Lake City, UT","Redmond, OR",43.65
"Salt Lake City, UT","Reno, NV",28.43
"Salt Lake City, UT","Sacramento, CA",45.27
"Salt Lake City, UT","Saint Louis, MO",224.7
"Salt Lake City, UT","Salem, OR",58.86
"Salt Lake City, UT","San Antonio, TX",223.29
"Salt Lake City, UT","San Diego, CA",54.73
"Salt Lake City, UT","San Francisco, CA",72.54
"Salt Lake City, UT","San Jose, CA",62.19
"Salt Lake City, UT","San Luis Obispo, CA",60.31
"Salt Lake City, UT","Santa Barbara, CA",62.41
"Salt Lake City, UT","Seattle, WA",69.44
"Salt Lake City, UT","Sioux Falls, SD",194.5
"Salt Lake City, UT","Spokane, WA",44.06
"Salt Lake City, UT","St George, UT",81.43
"Salt Lake City, UT","Tampa, FL",373.25
"Salt Lake City, UT","Tucson, AZ",83.21
"Salt Lake City, UT","Tulsa, OK",205.96
"Salt Lake City, UT","Twin Falls, ID",66.48
"Salt Lake City, UT","Washington, DC",361.34
"Salt Lake City, UT","West Yellowstone, MT",81.22
"Salt Lake City, UT","Yakima, WA",47.63
"Salt Lake City, UT","Yuma, AZ",85.11
"San Angelo, TX","Dallas, TX",65.56
"San Antonio, TX","Albuquerque, NM",47.77
"San Antonio, TX","Atlanta, GA",196.95
"San Antonio, TX","BWI Airport, MD",241.62
"San Antonio, TX","Charlotte, NC",219.44
"San Antonio, TX","Chicago, IL",161.76
"San Antonio, TX","Cincinnati, OH",216.06
"San Antonio, TX","Cleveland, OH",238.47
"San Antonio, TX","Dallas, TX",62.18
"San Antonio, TX","Denver, CO",73.0
"San Antonio, TX","Detroit, MI",239.72
"San Antonio, TX","El Paso, TX",27.36
"San Antonio, TX","Harlingen, TX",48.26
"San Antonio, TX","Houston, TX",55.86
"San Antonio, TX","Indianapolis, IN",219.94
"San Antonio, TX","Kansas City, MO",114.58
"San Antonio, TX","Las Vegas, NV",51.19
"San Antonio, TX","Los Angeles, CA",72.2
"San Antonio, TX","Memphis, TN",110.92
"San Antonio, TX","Minneapolis, MN",164.26
"San Antonio, TX","Nashville, TN",119.39
"San Antonio, TX","New Orleans, LA",83.0
"San Antonio, TX","Newark, NJ",288.77
"San Antonio, TX","Oklahoma City, OK",72.5
"San Antonio, TX","Ontario, CA",65.26
"San Antonio, TX","Orlando, FL",207.61
"San Antonio, TX","Philadelphia, PA",274.35
"San Antonio, TX","Phoenix, AZ",43.31
"San Antonio, TX","Rdu Airport, NC",229.38
"San Antonio, TX","Sacramento, CA",114.17
"San Antonio, TX","Saint Louis, MO",117.18
"San Antonio, TX","Salt Lake City, UT",116.75
"San Antonio, TX","San Diego, CA",52.37
"San Antonio, TX","San Francisco, CA",120.05
"San Antonio, TX","Tampa, FL",194.5
"San Antonio, TX","Tucson, AZ",43.22
"San Antonio, TX","Tulsa, OK",81.0
"San Antonio, TX","Washington, DC",240.46
"San Diego, CA","Albuquerque, NM",154.17
"San Diego, CA","Atlanta, GA",424.42
"San Diego, CA","Austin, TX",271.6
"San Diego, CA","BWI Airport, MD",458.78
"San Diego, CA","Bakersfield, CA",52.27
"San Diego, CA","Boise, ID",187.0
"San Diego, CA","Boston, MA",497.96
"San Diego, CA","Charlotte, NC",439.62
"San Diego, CA","Chicago, IL",352.06
"San Diego, CA","Cincinnati, OH",416.13
"San Diego, CA","Colorado Springs, CO",184.01
"San Diego, CA","Dallas, TX",289.83
"San Diego, CA","Denver, CO",191.19
"San Diego, CA","Detroit, MI",441.88
"San Diego, CA","El Paso, TX",157.84
"San Diego, CA","Fresno, CA",67.15
"San Diego, CA","Honolulu, HI",177.03
"San Diego, CA","Houston, TX",298.93
"San Diego, CA","Kahului, HI",180.96
"San Diego, CA","Kansas City, MO",291.99
"San Diego, CA","Keahole, HI",239.0
"San Diego, CA","Las Vegas, NV",70.56
"San Diego, CA","Lihue, HI",228.25
"San Diego, CA","Los Angeles, CA",50.63
"San Diego, CA","Memphis, TN",329.74
"San Diego, CA","Milwaukee, WI",342.18
"San Diego, CA","Minneapolis, MN",332.85
"San Diego, CA","Monterey, CA",73.05
"San Diego, CA","Nashville, TN",337.32
"San Diego, CA","New York, NY",496.87
"San Diego, CA","Newark, NJ",501.73
"San Diego, CA","Oakland, CA",86.41
"San Diego, CA","Oklahoma City, OK",269.25
"San Diego, CA","Omaha, NE",295.05
"San Diego, CA","Philadelphia, PA",480.78
"San Diego, CA","Phoenix, AZ",93.86
"San Diego, CA","Portland, OR",155.58
"San Diego, CA","Reno, NV",88.47
"San Diego, CA","Sacramento, CA",89.44
"San Diego, CA","Saint Louis, MO",323.95
"San Diego, CA","Salt Lake City, UT",172.83
"San Diego, CA","San Antonio, TX",267.99
"San Diego, CA","San Francisco, CA",92.4
"San Diego, CA","San Jose, CA",79.7
"San Diego, CA","Seattle, WA",173.68
"San Diego, CA","Spokane, WA",158.99
"San Diego, CA","Tucson, AZ",93.17
"San Diego, CA","Tulsa, OK",281.2
"San Diego, CA","Washington, DC",460.41
"San Francisco, CA","Albuquerque, NM",199.26
"San Francisco, CA","Anchorage, AK",214.57
"San Francisco, CA","Arcata/Eureka, CA",81.62
"San Francisco, CA","Aspen, CO",190.47
"San Francisco, CA","Atlanta, GA",453.36
"San Francisco, CA","Austin, TX",320.7
"San Francisco, CA","BWI Airport, MD",476.07
"San Francisco, CA","Bakersfield, CA",75.48
"San Francisco, CA","Boise, ID",155.18
"San Francisco, CA","Boston, MA",509.85
"San Francisco, CA","Bozeman, MT",188.09
"San Francisco, CA","Burbank, CA",71.59
"San Francisco, CA","Charlotte, NC",468.35
"San Francisco, CA","Chicago, IL",366.25
"San Francisco, CA","Chico, CA",58.74
"San Francisco, CA","Cincinnati, OH",440.11
"San Francisco, CA","Cleveland, OH",449.59
"San Francisco, CA","Colorado Springs, CO",205.19
"San Francisco, CA","Crescent City, CA",92.45
"San Francisco, CA","Dallas, TX",319.74
"San Francisco, CA","Denver, CO",204.27
"San Francisco, CA","Detroit, MI",452.93
"San Francisco, CA","Eugene, OR",91.56
"San Francisco, CA","Fresno, CA",59.9
"San Francisco, CA","Honolulu, HI",162.88
"San Francisco, CA","Houston, TX",345.24
"San Francisco, CA","Indianapolis, IN",434.0
"San Francisco, CA","Kahului, HI",161.3
"San Francisco, CA","Keahole, HI",167.4
"San Francisco, CA","Las Vegas, NV",90.04
"San Francisco, CA","Lihue, HI",178.1
"San Francisco, CA","Los Angeles, CA",83.34
"San Francisco, CA","Medford, OR",94.74
"San Francisco, CA","Memphis, TN",353.57
"San Francisco, CA","Miami, FL",492.22
"San Francisco, CA","Milwaukee, WI",361.67
"San Francisco, CA","Minneapolis, MN",333.46
"San Francisco, CA","Modesto, CA",42.73
"San Francisco, CA","Monterey, CA",44.82
"San Francisco, CA","New York, NY",515.26
"San Francisco, CA","Newark, NJ",506.45
"San Francisco, CA","Ontario, CA",78.75
"San Francisco, CA","Orange County, CA",88.07
"San Francisco, CA","Orlando, FL",478.12
"San Francisco, CA","Palm Springs, CA",85.01
"San Francisco, CA","Palmdale, CA",67.82
"San Francisco, CA","Philadelphia, PA",493.37
"San Francisco, CA","Phoenix, AZ",132.96
"San Francisco, CA","Pittsburgh, PA",455.0
"San Francisco, CA","Portland, OR",102.7
"San Francisco, CA","Redding, CA",66.98
"San Francisco, CA","Redmond, OR",119.57
"San Francisco, CA","Reno, NV",58.38
"San Francisco, CA","Sacramento, CA",44.9
"San Francisco, CA","Saint Louis, MO",334.61
"San Francisco, CA","Salt Lake City, UT",166.95
"San Francisco, CA","San Antonio, TX",318.72
"San Francisco, CA","San Diego, CA",85.75
"San Francisco, CA","San Luis Obispo, CA",66.49
"San Francisco, CA","Santa Barbara, CA",77.89
"San Francisco, CA","Seattle, WA",123.37
"San Francisco, CA","Tucson, AZ",143.51
"San Francisco, CA","Washington, DC",476.18
"San Jose, CA","Atlanta, GA",448.19
"San Jose, CA","Austin, TX",311.74
"San Jose, CA","Burbank, CA",56.5
"San Jose, CA","Chicago, IL",368.28
"San Jose, CA","Dallas, TX",316.93
"San Jose, CA","Denver, CO",202.09
"San Jose, CA","Honolulu, HI",173.0
"San Jose, CA","Houston, TX",340.89
"San Jose, CA","Las Vegas, NV",79.81
"San Jose, CA","Long Beach, CA",75.4
"San Jose, CA","Los Angeles, CA",73.56
"San Jose, CA","Minneapolis, MN",336.98
"San Jose, CA","New York, NY",522.56
"San Jose, CA","Ontario, CA",64.7
"San Jose, CA","Orange County, CA",74.3
"San Jose, CA","Phoenix, AZ",128.8
"San Jose, CA","Portland, OR",100.71
"San Jose, CA","Reno, NV",50.42
"San Jose, CA","Salt Lake City, UT",168.95
"San Jose, CA","San Diego, CA",75.7
"San Jose, CA","San Francisco, CA",35.0
"San Jose, CA","Santa Barbara, CA",63.02
"San Jose, CA","Seattle, WA",121.92
"San Jose, CA","Washington, DC",484.82
"San Juan, PR","Atlanta, GA",224.57
"San Juan, PR","BWI Airport, MD",186.9
"San Juan, PR","Boston, MA",215.16
"San Juan, PR","Charlotte Amalie, VI",37.41
"San Juan, PR","Charlotte, NC",189.24
"San Juan, PR","Chicago, IL",222.82
"San Juan, PR","Cleveland, OH",247.0
"San Juan, PR","Dallas, TX",223.42
"San Juan, PR","Detroit, MI",264.13
"San Juan, PR","Fort Lauderdale, FL",128.85
"San Juan, PR","Houston, TX",203.52
"San Juan, PR","Los Angeles, CA",246.47
"San Juan, PR","Memphis, TN",183.0
"San Juan, PR","Miami, FL",145.12
"San Juan, PR","Minneapolis, MN",258.2
"San Juan, PR","New York, NY",220.39
"San Juan, PR","Newark, NJ",218.85
"San Juan, PR","Orlando, FL",160.36
"San Juan, PR","Philadelphia, PA",213.86
"San Juan, PR","Tampa, FL",156.32
"San Juan, PR","Washington, DC",208.61
"San Juan, PR","Windsor Locks, CT",211.74
"San Luis Obispo, CA","Las Vegas, NV",77.29
"San Luis Obispo, CA","Los Angeles, CA",63.84
"San Luis Obispo, CA","Phoenix, AZ",113.19
"San Luis Obispo, CA","Salt Lake City, UT",163.38
"San Luis Obispo, CA","San Francisco, CA",65.9
"Santa Barbara, CA","Dallas, TX",291.67
"Santa Barbara, CA","Denver, CO",195.5
"Santa Barbara, CA","Las Vegas, NV",73.63
"Santa Barbara, CA","Los Angeles, CA",50.27
"Santa Barbara, CA","Phoenix, AZ",112.69
"Santa Barbara, CA","Salt Lake City, UT",171.31
"Santa Barbara, CA","San Francisco, CA",82.8
"Santa Barbara, CA","San Jose, CA",67.83
"Santa Maria, CA","Los Angeles, CA",58.3
"Sarasota, FL","Atlanta, GA",100.63
"Sarasota, FL","BWI Airport, MD",132.14
"Sarasota, FL","Boston, MA",171.17
"Sarasota, FL","Charlotte, NC",109.5
"Sarasota, FL","Chicago, IL",102.22
"Sarasota, FL","Cincinnati, OH",137.97
"Sarasota, FL","Cleveland, OH",154.21
"Sarasota, FL","Detroit, MI",156.12
"Sarasota, FL","Houston, TX",98.0
"Sarasota, FL","Indianapolis, IN",140.96
"Sarasota, FL","New York, NY",167.36
"Sarasota, FL","Newark, NJ",165.44
"Sarasota, FL","Saint Louis, MO",80.45
"Sarasota, FL","Tampa, FL",46.0
"Sarasota, FL","Washington, DC",126.0
"Savannah, GA","Atlanta, GA",68.73
"Savannah, GA","Boston, MA",144.94
"Savannah, GA","Charlotte, NC",70.38
"Savannah, GA","Chicago, IL",87.05
"Savannah, GA","Cincinnati, OH",104.06
"Savannah, GA","Cleveland, OH",114.0
"Savannah, GA","Dallas, TX",112.16
"Savannah, GA","Detroit, MI",137.53
"Savannah, GA","Houston, TX",99.5
"Savannah, GA","Jacksonville, FL",40.0
"Savannah, GA","Memphis, TN",57.24
"Savannah, GA","Minneapolis, MN",134.29
"Savannah, GA","New York, NY",136.3
"Savannah, GA","Newark, NJ",136.68
"Savannah, GA","Washington, DC",97.63
"Seattle, WA","Albuquerque, NM",218.18
"Seattle, WA","Anchorage, AK",155.46
"Seattle, WA","Atlanta, GA",458.88
"Seattle, WA","Austin, TX",350.64
"Seattle, WA","BWI Airport, MD",483.35
"Seattle, WA","Boise, ID",132.57
"Seattle, WA","Boston, MA",495.68
"Seattle, WA","Burbank, CA",141.45
"Seattle, WA","Charlotte, NC",472.42
"Seattle, WA","Chicago, IL",355.98
"Seattle, WA","Cincinnati, OH",433.84
"Seattle, WA","Dallas, TX",342.27
"Seattle, WA","Denver, CO",210.88
"Seattle, WA","Detroit, MI",434.49
"Seattle, WA","Fairbanks, AK",157.46
"Seattle, WA","Honolulu, HI",201.6
"Seattle, WA","Houston, TX",362.83
"Seattle, WA","Indianapolis, IN",427.25
"Seattle, WA","Juneau, AK",92.45
"Seattle, WA","Kahului, HI",196.98
"Seattle, WA","Kansas City, MO",313.03
"Seattle, WA","Ketchikan, AK",66.53
"Seattle, WA","Las Vegas, NV",140.04
"Seattle, WA","Lihue, HI",211.76
"Seattle, WA","Long Beach, CA",152.84
"Seattle, WA","Los Angeles, CA",152.44
"Seattle, WA","Memphis, TN",364.75
"Seattle, WA","Miami, FL",503.0
"Seattle, WA","Milwaukee, WI",341.1
"Seattle, WA","Minneapolis, MN",312.53
"Seattle, WA","Nashville, TN",374.22
"Seattle, WA","New York, NY",502.12
"Seattle, WA","Newark, NJ",487.28
"Seattle, WA","Oakland, CA",117.01
"Seattle, WA","Ontario, CA",145.36
"Seattle, WA","Orange County, CA",156.86
"Seattle, WA","Orlando, FL",500.68
"Seattle, WA","Palm Springs, CA",152.75
"Seattle, WA","Philadelphia, PA",483.07
"Seattle, WA","Phoenix, AZ",186.71
"Seattle, WA","Portland, OR",47.21
"Seattle, WA","Reno, NV",91.93
"Seattle, WA","Sacramento, CA",99.55
"Seattle, WA","Saint Louis, MO",335.73
"Seattle, WA","Salt Lake City, UT",172.15
"Seattle, WA","San Diego, CA",155.93
"Seattle, WA","San Francisco, CA",128.2
"Seattle, WA","San Jose, CA",119.67
"Seattle, WA","Spokane, WA",57.39
"Seattle, WA","Tucson, AZ",193.96
"Seattle, WA","Washington, DC",465.04
"Shreveport, LA","Atlanta, GA",165.21
"Shreveport, LA","Chicago, IL",134.0
"Shreveport, LA","Dallas, TX",66.13
"Shreveport, LA","Detroit, MI",203.47
"Shreveport, LA","Houston, TX",61.85
"Shreveport, LA","Memphis, TN",72.41
"Sioux City, IA","Minneapolis, MN",69.09
"Sioux Falls, SD","Atlanta, GA",211.86
"Sioux Falls, SD","Chicago, IL",104.01
"Sioux Falls, SD","Cincinnati, OH",183.76
"Sioux Falls, SD","Denver, CO",37.39
"Sioux Falls, SD","Minneapolis, MN",64.55
"Sioux Falls, SD","Peoria, IL",64.0
"Sioux Falls, SD","Salt Lake City, UT",88.5
"Sitka, AK","Juneau, AK",42.43
"Sitka, AK","Ketchikan, AK",50.46
"Sitka, AK","Seattle, WA",183.6
"South Bend, IN","Atlanta, GA",115.67
"South Bend, IN","Chicago, IL",21.76
"South Bend, IN","Cincinnati, OH",56.0
"South Bend, IN","Detroit, MI",66.5
"South Bend, IN","Minneapolis, MN",41.86
"South Burlington, VT","Atlanta, GA",166.2
"South Burlington, VT","BWI Airport, MD",92.91
"South Burlington, VT","Chicago, IL",87.82
"South Burlington, VT","Cincinnati, OH",143.05
"South Burlington, VT","Cleveland, OH",105.1
"South Burlington, VT","Detroit, MI",122.11
"South Burlington, VT","Minneapolis, MN",103.0
"South Burlington, VT","New York, NY",95.19
"South Burlington, VT","Newark, NJ",96.4
"South Burlington, VT","Orlando, FL",196.44
"Spokane, WA","Boise, ID",116.16
"Spokane, WA","Chicago, IL",329.73
"Spokane, WA","Denver, CO",189.23
"Spokane, WA","Las Vegas, NV",132.12
"Spokane, WA","Long Beach, CA",157.0
"Spokane, WA","Los Angeles, CA",168.5
"Spokane, WA","Minneapolis, MN",289.41
"Spokane, WA","Oakland, CA",120.36
"Spokane, WA","Ontario, CA",143.38
"Spokane, WA","Phoenix, AZ",178.22
"Spokane, WA","Portland, OR",61.61
"Spokane, WA","Reno, NV",93.5
"Spokane, WA","Sacramento, CA",105.04
"Spokane, WA","Salt Lake City, UT",156.18
"Spokane, WA","San Diego, CA",159.69
"Spokane, WA","Seattle, WA",64.56
"Spokane, WA","Tucson, AZ",174.19
"Springfield, IL","Chicago, IL",64.9
"Springfield, IL","Washington, DC",169.53
"Springfield, MO","Atlanta, GA",168.65
"Springfield, MO","Chicago, IL",99.88
"Springfield, MO","Cincinnati, OH",157.04
"Springfield, MO","Dallas, TX",87.28
"Springfield, MO","Denver, CO",65.06
"Springfield, MO","Detroit, MI",180.96
"Springfield, MO","Memphis, TN",67.84
"Springfield, MO","Minneapolis, MN",109.27
"Springfield, MO","Nashville, TN",65.0
"Springfield, MO","Saint Louis, MO",59.07
"Springfield, MO","Sioux Falls, SD",81.0
"St George, UT","Los Angeles, CA",45.6
"St George, UT","Salt Lake City, UT",76.98
"Syracuse, NY","Atlanta, GA",146.44
"Syracuse, NY","Charlotte, NC",127.59
"Syracuse, NY","Chicago, IL",76.08
"Syracuse, NY","Cincinnati, OH",112.92
"Syracuse, NY","Cleveland, OH",77.67
"Syracuse, NY","Dallas, TX",145.64
"Syracuse, NY","Detroit, MI",97.15
"Syracuse, NY","Fort Lauderdale, FL",193.29
"Syracuse, NY","New York, NY",84.47
"Syracuse, NY","Newark, NJ",88.79
"Syracuse, NY","Orlando, FL",174.3
"Syracuse, NY","Philadelphia, PA",79.14
"Syracuse, NY","Washington, DC",80.37
"Tallahassee, FL","Atlanta, GA",70.51
"Tallahassee, FL","Charlotte, NC",82.5
"Tallahassee, FL","Fort Lauderdale, FL",81.75
"Tallahassee, FL","Houston, TX",66.14
"Tallahassee, FL","Memphis, TN",38.32
"Tallahassee, FL","Miami, FL",81.51
"Tallahassee, FL","Orlando, FL",54.71
"Tallahassee, FL","Tampa, FL",49.41
"Tampa, FL","Albany, NY",159.68
"Tampa, FL","Albuquerque, NM",109.85
"Tampa, FL","Atlanta, GA",98.01
"Tampa, FL","Austin, TX",95.73
"Tampa, FL","BWI Airport, MD",129.65
"Tampa, FL","Birmingham, AL",24.64
"Tampa, FL","Boston, MA",177.31
"Tampa, FL","Buffalo, NY",151.75
"Tampa, FL","Charlotte, NC",98.13
"Tampa, FL","Chicago, IL",108.36
"Tampa, FL","Cincinnati, OH",131.12
"Tampa, FL","Cleveland, OH",149.21
"Tampa, FL","Columbus, OH",126.8
"Tampa, FL","Dallas, TX",106.44
"Tampa, FL","Dayton, OH",133.71
"Tampa, FL","Denver, CO",117.1
"Tampa, FL","Detroit, MI",162.34
"Tampa, FL","Flint, MI",154.27
"Tampa, FL","Fort Lauderdale, FL",56.07
"Tampa, FL","Gulfport, MS",30.63
"Tampa, FL","Houston, TX",80.71
"Tampa, FL","Indianapolis, IN",140.1
"Tampa, FL","Islip, NY",151.0
"Tampa, FL","Jacksonville, FL",50.39
"Tampa, FL","Kansas City, MO",107.7
"Tampa, FL","Las Vegas, NV",118.78
"Tampa, FL","Los Angeles, CA",143.33
"Tampa, FL","Louisville, KY",120.98
"Tampa, FL","Manchester, NH",168.21
"Tampa, FL","Memphis, TN",64.93
"Tampa, FL","Miami, FL",60.7
"Tampa, FL","Milwaukee, WI",105.2
"Tampa, FL","Minneapolis, MN",143.88
"Tampa, FL","Nashville, TN",46.95
"Tampa, FL","New Orleans, LA",34.11
